Address Code,Address Title,Address Line 1,Address Line 2,City,Postal Code,Origin Address
KADODARA,RRL KADODARA,"RELIANCE RETAIL LTD, B4 PHASE 3, RAJHANS TRANSPORT NAGAR, NEAR SANJEEVANI HOSPITAL, KADODARA SURAT",,KADODARA,394327,TRUE
KANPUR,"KANPUR EDIBLESS PVT LTD,","GATE NO.190.201.RANIA, AKBARPUR TAHSIL. KANPUR DEHAT, UP",,KANPUR,209304,TRUE
KARANJA,"KARANJA LAD, WASHIM","BULDHANA URBAN WH NAGPUR HIGHWAY RAOD, SAWARKAR CHOWK KARANJA LAD DIST. WASHIM -",,KARANJA,444105,TRUE
KASHYAP,KASHYAP FOOTWEAR INDUSTRIES,"C-96 EPIP EXPORT PARK SHASTRIPURAM SIKANDRA, AGRA",,AGRA,282007,TRUE
KATNI,"SMART FC, KATNI",CWC WAREHOUSE NEAR GALLA MANDI KATNI,,KATNI,483501,TRUE
KB CREATIO,K. B. CREATION,INDIVIDUAL OR PROPRIETOR RAM GOPAL CHHIPA PALOWALON KA BAGH NEAR SAINI MISTHAN BHANDAR SANGANER,,JAIPUR,302029,TRUE
KEWAL RAM,KEWAL RAM PLASTICS,KEWAL RAM PLASTICS F 1708 DSIIDC NARELA DELHI,,DELHI,110040,TRUE
KHEDA,20 CUBE WAREHOUSING AND DISTRIBUTION PVT LTD,"SHED Â€ŒC1Â€ PRIME WAREHOUSE SURVEY NO.691, NATIONAL HIGHWAY-8 VILL-HARIYALA",,KHEDA,387120,TRUE
KHURJA,"MINHAS POTTERY,","MINHAS POTTERY, C-1, INDUSTRIAL ESTATE. G.T. ROAD, KHURJA U.P. 203131",,KHURJA,203131,TRUE
KISHANGANJ,"RRL , KISHANGANJ","CENTRAL WAREHOUSING CORPORATION, RELIANCE RETAIL LTD, PASCHIMPLAI",,KISHANGANJ,855107,TRUE
KOLHAPUR,GHODAWAT CONSUMER LTD,"GHODAWAT CONSUMER LIMITED GAT NO-470/5/6/8, A/P-CHIPRI, TAL-SHIROL DIST-KOLHAPUR(MAHA) KOLHAPUR, MAHARASHTRA",,KOLHAPUR,416101,TRUE
KOLHAPUR2,GHODAWAT CONSUMER,"GAT NO 593, 594, 611 & 612 A/P CHIPRI, JAYSINGPUR 416101, 416101, KOLHAPUR MAHARASHTRA",,KOLHAPUR,416101,TRUE
KRAFT IMPE,KRAFT IMPEX-ASN,"INDIVIDUAL OR PROPRIETOR KNIT KRAFT IMPEX GR FLOOR, IX/1312, MANDIR VALI GALI, GANDHI NAGAR, EAST DELHI, DELHI",,DELHI,110031,TRUE
KUNDLI,XO FOOTWEAR PVT LTD,"XO FOOTWEAR PVT. LTD.PLOT NO. 34B, SECTOR-57, PHASE-IV, HSIIDC INDUSTRIAL ESTATE, KUNDLI DISTT. SONEPAT, KUNDLI",,KUNDLI,131028,TRUE
LATUR,MSWC MIDC,MSWC MIDC RENAPUR LATUR P2 DIST. LATUR P2,,LATUR,413527,TRUE
LUCKNOW RR,RRL LUCKNOW,DC 325/4 DHAWAPUR BANI MOHANLAL GANJ ROAD LUCKNOW UP,,LUCKNOW,,TRUE
LUDHIANA,PVT LTD LUDHIANA,"VPO JANDIALI, NEAR KOHARA, CHANDIGHAD ROAD, LUDHIANA",,LUDHIANA,141001,TRUE
MAMA,FC1 BAVLA,"AMAZON TRANSPORTATION SERVICES PRIVATE LIMITED NO 499, OPP PHARMA SEZ AND INTAS, NEAR INDUS INDUSTRIAL PARK CHANGODAR GIDC, GUJARAT",,AHMEDABAD,382210,TRUE
MATHURA,M/S CRD FOODS,"M/S CRD FOODS, VILLAGE KOSI KHURD BHARATPUR ROAD MATHURA, UTTAR PRADESH",,MATHURA,281005,TRUE
MBOX,"LK SPACES, RAJLAXMI TEXTILE PARK,POGAON","POGAON, MAHARASHTRA 421302",,BHIWANDI,421302,TRUE
MBTC,MBTCINT110039609,"POCKET J, SECTOR - 4 BUILDING NO./FLAT NO.: 113 AND 114 DSII DELHI, DL 110039",,DELHI,110039,TRUE
METRO CASH,"METRO CASH & CARRY,","SY NO.143, BLOCK NO.188 FINAL PLOT NO.37, SUB PLOT NO.2.VIP ROAD, OPP.TO SHAGUN VILLA ALTHAN, TALUKA DIST SURAT",,SURAT,395017,TRUE
MISC-001,VILAYAT BHARUCH,BHARUCH,,BHARUCH,392012,TRUE
MISC-008,UDAIPUR,UDAIPUR,,UDAIPUR,NA,TRUE
MISC-009,BOTAD,BOTAD,,BOTAD,NA,TRUE
MORENA,MORENA,"CENTRAL WAREHOUSE GATE NO.2 NEAR KRISHI MANDI, PARISHAR, NAINA GARH ROAD MORENA MP",,MORENA,476001,TRUE
MS-NAGPUR,"M/S NISARG ENTERPRISES,","PLOT NO A 13/29, MIDC AREA, NEAR FIRE STATION, BUTTIBORI, NAGPUR-2, MAHARASHTRA",,NAGPUR,441122,TRUE
MSTA,MSTA FC-1 SURAT,"ATSPL, MASCOT INDUSTRIAL AND LOGISTICS PARK, SURAT, GUJARAT 394315",,SURAT,394315,TRUE
MTL,MANJUSHREE TECHNOPARK LTD,UDHAM SINGH NAGAR RUDRAPUR,,RUDRAPUR,263153,TRUE
NAGPUR,RRL 20 CUBE WAREHOUSING & DISTRIBUTION LTD,"W/H ADD : KH NO 16, CHINCHBHUWAN, 14 MAIL, NEAR HP PETROL PUMP, KALMESHWAR ROAD, VILLAGE NIMJI, TAH KALMESHWAR",,NAGPUR,441501,TRUE
NAMHO FASH,NAMHO FASHION LUDHIANA,"RRL JHAJJAR REWARI ROAD E8/1684, ST NO.6, NEW BASANT VIHAR KAKOW NH 71 NEW NH 352 CHAINAGE RD 401 370 LUDHIANA",,LUDHIANA,141007,TRUE
NANDED,RRL CENTRAL WEARHOUSE,"NR, JAWAHAR NAGAR, TUPPA VILLAGE, NANDED",,NANDED,431603,TRUE
NARODA,"RRL, NARODA","RELIANCE RETAIL LIMITED, 103/106 - GATE NO 5, VIMAL COMPOUND, GIDC, NARODA AHMEDABAD, GUJARAT",,NARODA,382330,TRUE
NASIK,KALWAN,"RELIANCE RETAIL LTD, GIRNAR CC, NEAR BPCL PETROLEUM PUMP, DUGAON, NASHIK",,NASIK,422003,TRUE
NAVASRI,RRL GUJARAT STATE OFFICE - PL,"PLOT NO-16, BLOCK NO-1862, EURO FOO B/H GUJARAT HOTEL, NH-48, DEGAM, TA-CHIKHLI, DIST-NAVSARI, GUARATNAVSARI GUJARAT",,NAVSARI,396530,TRUE
NAVBHARAT,M/S NAVBHARAT INDUSTRIES,"A-37/1 MIDC KHAIRANE, TTC INDUSTRIAL AREA, NEAR PARIMEET HOTEL, BEHIND WHITE HOUSE, NAVI MUMBAI",,MUMBAI,400710,TRUE
NAVSARI,KRISHANA FOOD PRODUCT,PLOT NO-426 TO 429 NEW GIDC ROAD BARDOLI ROAD NAVSARI,,SURAT,396424,TRUE
Netsmeds,RELIANCE RETAIL LTD NETSMEDS,"MILKAT NO. 5527, 5528, 5529 FP NO-9 SK HOUSE, 2ND FLOOR, AMBICA ESTATE, B/H REAL WAFER GODOWN, NH NO-8 ASLALI AHMEDABAD",,AHMEDABAD,382427,TRUE
NKPPL,N K PROTEINS PVT LTD,"KADI Â€“ THOR VILLAGE Â€“ THOR, TALUKA Â€“ KADI, DIST Â€“ MEHSANA MEHSANA- 382721, GUJARAT",,MEHSANA,382721,TRUE
NOIDA,PG TECHNOPLAST PVT LTD,"PLOT NO 76 SECTOR ECOTECH 12 GAUTAM BUDH NAGAR, UTTAR PRADESH INDIA",,NOIDA,201306,TRUE
NORANG,NORANG FLOUR MILLS PVT LTD,JHUNDPUR INDUSTRIAL AREA SONIPAT,,SONIPAT,,TRUE
OAAI,23 MAHARAJA ESTATEBEHIND ANAND HOTEL,"SARKHEJ SANAND ROADSAR AHMEDABAD, GUJARAT 382210",,AHMEDABAD,382210,TRUE
OAM3,OAM3-AMAZON SELLER KATHWADA-1,"AHMEDABAD GIDC KATHWADA AHMEDABAD, GUJARAT 380005",,AHMEDABAD,380005,TRUE
OBS9,"112, TRIBHUVAN INDUSTRIAL ESTATE,","AHMEDABAD, GUJARAT 382430",,AHMEDABAD,382430,TRUE
OBXR,"01/A, 1ST FLOOR, ANZ INFINITYNEAR RANIPUR CHURCHN,","AHMEDABAD, GUJARAT 382405",,AHMEDABAD,382405,TRUE
OCSX,OCSX -AMAZON SELLER KHATWADA-2,"ACCURATEPRODUCTSANDSERVICES84-85, GIRIVARGLOBEINDUSTRIALPARK, AHMEDABAD, GUJARAT 382415",,AHMEDABAD,382415,TRUE
ODSL,SHARPEX ENGINEERING WORKS,"L BY 128 GIDC ESTATE, AHMEDABAD, GUJARAT 382415",,AHMEDABAD,382415,TRUE
ODX1,AMUL WAREHOUSE,"PLOT NO.371, CATTLE FEED FACTORY CAMPUS, NEAR AUDI SERVICE CENTER, AHMEDABAD, GUJARAT",,AHMEDABAD,382210,TRUE
OEEN,A-800 PEARL CITY,"SURAT, GUJARAT 395010",,SURAT,395010,TRUE
OEH3,PROPERTY NO. 4768 BLOCK/SURVEY NO,"773 OTHERS CADILA, AHMEDABAD, GUJARAT",,AHMEDABAD,382427,TRUE
OFRW,AMAZON SELLER GANDHINAGAR,"GROUND FLOOR A-46, BACK SIDE, PATEL NAGAR SURAT, GUJARAT 395008",,GANDHINAGAR,395008,TRUE
OFSU,RADIANT ENTERPRISE E-70GIDC,"GANDHINAGAR GUJARAT 382026 GANDHINAGAR, GUJARAT",,GANDHINAGAR,382026,TRUE
OFTU,"B-162,GIDC,","GANDHINAGAR, GUJARAT 382026",,GANDHINAGAR,382026,TRUE
OGFV,"E - 76-77 42-43, TULSI ESTATE","E - 76-77 42-43, TULSI ESTATE, OPP. BHAGYODAY HOTEL, CHAN CHANGODAR GIDC, GUJARAT",,CHANGODAR,382213,TRUE
OGGM,"ABLOCK-CELLAR, SIMANDHAR TOWER, JINMANGAJ C.H.S.L","AHMEDABAD, GUJARAT 380054",,AHMEDABAD,380054,TRUE
OGHJ,"17-A, RAMDEV ESTATE","NEAR RAILWAY GOTA, AHMEDABAD, GUJARAT",,AHMEDABAD,382481,TRUE
OGIH,MADHU INDUSTRIES PVT LTD.,"FIRST FLOOR PLOT NO. 39 PHASE I AHMEDABAD, GUJARAT 382445",,AHMEDABAD,382445,TRUE
OSFP,OM SAI FOOD PRODUCTS,"29000750 ADD-76, PO KOLSANA, VIA MORALI BAZAR, NEAR SUGA",,NAVSARI,396436,TRUE
PALGHAR,CANBARA,"CANBARA IND PVT LTD, UNIT-3 1017/3, OLD SATPATI ROAD, SHIRGAON, PALGHAR(W), DIS-PALGHAR-401404",,PALGHAR,401404,TRUE
PALSANA,PALSANA RICCO,"PALSANA, SIKAR",,PALSANA,332402,TRUE
PALSANA-GJ,PALSANA SURAT,ULTRADENIM LIFESTYLE PRIVATE PLOT NO. C9 GUJARAT ECO TEXTILE PARK NATIONAL HIGHWAY 8 GUJARAT,,PALSANA,394315,TRUE
PARSONS,PARSONS NUTRITIONALS PVT LTD,"PARSONS NUTRITIONALS PVT LTD, PLOT NO Â€“ 5, SITE Â€“ IV, INDUSTRIAL AREA, SAHIBABAD, GHAZIABAD Â€“ ( U.P. )",,GHAZIABAD,201010,TRUE
Pathankot,METRO CASH & CARRY,PATHANKOT BY BASS JALANDHAR,,JALANDHAR,144001,TRUE
PATIALA,"RELIANCE RETAIL LTD, E-GROCERY RMFC PATIALA","KHEWAT NO-3 KHATAUNI NO-6, VILL-BIR BAHADURGARH AND KHEWAT NO-30, KHATAUNI NO-40, VILLAGE KASBA ALIAS RURKI TEHSIL PATIALA",,PATIALA,147021,TRUE
PITHAMPUR,"RELIANCE BRANDS LTD, PITHAMPUR","MILLENNIUM BABYCARES PVT LTD, PLOT NO 111 112 SECTOR NO 2, PITHUMPUR INDUSTRIAL AREA PITHAMPUR",,PITHAMPUR,454775,TRUE
PL,KANPUR EDIBLES (P) LTD,MAYUR HOUSE KANPUR,,KANPUR,209304,TRUE
PL - ASHTA,SATHVIK AGRO FOOD INDUSTRIES PVT LTD,KHASRA NO 124 4 INDORE BHOPAL HIGHWAY VILLAGE DALAPATPURA,,ASHTA,466116,TRUE
PL- BAVLA,VIJAY MAMRA PVT LTD,"AHMEDABAD- BAVLA HIGHWAY RAJODA, BAVLA, DIST. AHMEDABAD",,BAVLA,382220,TRUE
PL- DEWAS,VIPPY INDUSTRIES LTD,"28 INDUSTRIAL AREA A. B. ROAD, DEWAS-455001 DEWAS",,DEWAS,455001,TRUE
PL- KHURDA,INDO NISSIN FOODS PVT LTD,"PLOT NO : A/2, IDCO FOOD PROCESSING PARK, KHORDHA INDUSTRIAL ESTATE, KHORDA, ODISHA",,KHURDA,752055,TRUE
PL Mahesan,PL WAREHOUSE,NA,,MAHESANA,384001,TRUE
PL(JAIPUR),"PLOT NO.A-118,B-119 & B-120","VISHWAKARMA INDUSTRIAL AREA, ROAD NO. 9, JAIPUR-",,JAIPUR,302013,TRUE
PL-AGRA,PL AGRA FOOTWEAR,ELAHI FOOTWEAR CONCEPTS,,AGRA,223007,TRUE
PL-AMBALA,QSCPL VF HR AMBALA GROCERY DC,"QWIK SUPPLY CHAIN PRIVATE LTD KHASRA NO 46/20, 21, 46/12, 19, 22 46/11, 46/9/3, KHEWAT/KHATONI N 616/794, VILLAGE MOHRA, HADBAST NO 188 AMBALA - 133004 HARYANA",,AMBALA,,TRUE
PL-ANAND,PL ANAND,SYPRAM WORLD TRADE PVT LTD 268NEAR SINJI WADA KANALTARAPUR- AHMEDABAD ROAD - TARAPUR-388 CITY CODE -388180 DIST-ANAND,,ANAND,388180,TRUE
PL-ASANGAO,PL ASANGAON VENDOR,"VIVA COSMETICS, C1/1 TO 6, RADHEYSHYAM INDUSTRIES ASANGAON, TALUKA - SHAHAPURA, DIST THANE",,ASANGAON,421601,TRUE
PL-B'GARH,PL BAHADURGARH,"OM POLYMERS, MIE PART B",,BAHADURGARH,124507,TRUE
PL-BHILWARA,"CALVINTEX VENTURES PVT LTD, BHILWARA","MANDAPIYA CHOARAHA, CHITTOR ROAD, NEAR JANKI PROCESS, BHILWARA",,BHILWARA,311001,TRUE
PL-BIKANER,SUN SHINE FOOD PRODUCTS PVT LTD,"F-88-89 BICHHWAL INDUSTRIAL AREA, BIKANER, RAJASTHAN",,BIKANER,334006,TRUE
PLCHOMU,RRL VF JPR CHOMU,PL DC RAJ-DC-CHO-9008 HATHNODA TEHSIL CHOMU DIST JAIPUR,,JAIPUR,303702,TRUE
PL-DAMAN,SHUBH SHAGUN PACKAGING PVT. LTD,"SURVEY NO : 172/3(80) & 172/4 (81), PANCHAL UDHYOG NAGAR",,DAMAN & DIU (UT),396210,TRUE
PL-DEHGAM,PANKAJ AGRO PROCESSING PVT LTD,OPP.MARADIYA FARM NEAR.RAILWA CROSSING DEHGAM GANDHINAGAR ROAD,,DEHGAM,382305,TRUE
PL-GHA'BAD,PL GHAZIABAD,"SONAM COLLECTION, TRONICA CITY",,GHAZIABAD,201102,TRUE
PL-GO'GARH,"JALLAN FOOD PRODUCTS, GOVINDGARH","KHASRA NO. 1566/2, VILLAGE DHOBLAI, GOVINDGARH",,JAIPUR,303718,TRUE
PL-HARIDWA,AKASHYOG,AKASHYOG HEALTH PRODUCTS PRIVATE LIMITED,,HARIDWAR,248401,TRUE
PL-INDORE,METRO CASH AND CARRY INDIA PVT LTD,"S.NO.17/8/1, 2/4/4, 17/3/1, 17/7/5/1, PIPLIYA KUMHAR P.H.NO.17 (NEW NO.40 INDORE(MADHYA PRADESH), INDORE, MADHYA PRADESH",,INDORE,452010,TRUE
PL-JAIPUR,SURAJMAL RAMNIWAS OIL MILLS PVT LTD,"A-69(A), ROAD NO-1D, V.K.I.AREA",,JAIPUR,302013,TRUE
PL-KHAMBHA,GHANSHYAM RICE MILL,AT- HARIYAN KANISHA HARIYAN ROAD TA -KHAMBHAT,,KHAMBHAT,388620,TRUE
PL-KHARGON,"NIMRANI, KHARGONE",AKSHAT AGRO MILLING COMPANY PVT LTD PLOT NO 1-8 AND 23 TO 33 FOOD PROCESSING PARK INDUSTRIAL AREA AB ROAD NIMRANI,,KHARGONE,451001,TRUE
PL-LIMBASI,PL WAREHOUSE LIMBASI,"KASHI AGRO BLOCK NO. 355 360 361 MALAWADA CROSSING LIMBASI TA MATAR, LIMBASI, DIST KHEDA",,LIMBASI,387520,TRUE
PL-LUDHIAN,PL LUDHIANA,"LIKE KNITTING, GT ROAD BYEPASS",,LUDHIANA,141003,TRUE
PL-MAHEMDA,"PL WAREHOUSE MAHEMADABAD, DIST KHEDA",MAHEMDAVBAD,,MAHEMADABAD,387130,TRUE
PL-MORENA,MORENA MP,305 SHRI BADRIDHAM RESIDENCI NARAYANI BALI GALI DATTPUR MURENA,,MORENA,476001,TRUE
PL-NAVSARI,SANIL TEX,"ECOSSENTIAL CLOTHING PVT.LTD, 2ND AND 3RD FLOOR, SHOP NO.1066/71, 2, 3 AND 1066/73, 1, OM SHOPPERS B, HANUMANBARI, VANSDA, NAVSARI",,NAVSARI,396580,TRUE
PL-NOIDA,SARAH INTERNATIONAL,"D-172, PHASE 2 EXTN, HOSIERY COMPLEX, NOIDA",,NOIDA,201304,TRUE
PL-PALGHAR,PL-PALGHAR ATLAS COMMODITIES,"M/S ATLAS COMMODITIES, 1010 DONGRIPADA, KAMAN BHIWANDI ROAD, KAMAN, TAL-VASAI, DIST-PALGHAR- 401208",,PALGHAR,401208,TRUE
PL-PANVEL,PL WAREHOUSE PANVEL,PANVEL,,PANVEL,410106,TRUE
PL-PIPLAJ,PIPLAJ,"CRIMINAL DAMAGE CLOTHING CO S. G ASSTED, A-1 / A-2 /F1, SURVAY NO. 10 B/H.BALAJI PETROL PUMP OPP. APMC BUILDING PIPLAJ",,AHMEDABAD,382405,TRUE
PL-RAJKOT,PL WAREHOUSE RAJKOT,RAJKOT,,RAJKOT,360001,TRUE
PL-ROORKEE,PL- ROORKEE WAREHOUSE,"PLOT NO: 12 (A), RAIPUR SAHKARI UDYOGIK KSHETRA, VILLAGE RAIPUR, (BHAGWANPUR), ROORKEE -",,ROORKEE,247667,TRUE
PL-SANAND,PL WAREHOUSE SANAND,"GHANSHYAM RICE MILL AT- HARIYAN KANISHA HARIYAN ROAD TA-KHAMBAT, DIST ANAND",,SANAND,382110,TRUE
PL-SURAT,POSHTIK FOOD PRODUCTS LLP,"PLOT NO. 45, GUJARAT AGRO INFRASTRUCTURE, SURAT",,SURAT,394421,TRUE
PL-VADODAR,PL VADODARA,"CARDIN HEALTH CARE PVT LTD. PLOT NO. 404 GIDC MOB. 9558812068 MANJUSAR, VADODARA GUJARAT - 391775",,VADODARA,391775,TRUE
PL-VAPI,PL WAREHOUSE VAPI,"M/S ACCRA PAC INDIA PVT LTD. PLOT NO. 1105, 3RD PHASE, GIDC VAPI -396195",,VAPI,396195,TRUE
PNUG,"SHOP NO- 11,NEAR SHANIKUNJ SOCIETY,BHABHAR HIGHWAY","RADHANPUR, GUJARAT",,RADHANPUR,385340,TRUE
QWIK,QWIK SUPPLY CHAIN PVT LTD.,"KHEWAT/KHATA NO.489/503 MUSTKIL, TOATL LAND, 17 KANNAL, 7 MARLA SHARE SALAM, NO 57, KILLA NO 8 & 9, 122004 GURGAON, HARYANA(06), 122004",,GURGAON,122004,TRUE
R280,FC BHIWANDI,"GALA-1-14 PLOT-GA-1 HISSA-3/2 VILLAGE K, SUMIT LOGISTICS & INDUSTRIAL PARK, TALUKA BHIWANDI DISTRICT THANE",,MUMBAI,421302,TRUE
R301,VF DC KOMPALLY,"SVY NO. 645/B DEVARAYAMJAL VILLAGE, SHAMIRPET MANDAL, MEDCHAL- MALKAJGIRI DIST, HYDERABAD",,HYDERABAD,500014,TRUE
R321,AKOLA,"RRL PVT LABEL AKOLA, M K AGRO COLD, PLOT NO 168, MIDC YEOTA ROAD, AKOLA",,AKOLA,444104,TRUE
R406,RRL DIGITAL DC SIRHIND,RELIANCE DIGITAL LIMITED KHEWAT KHATONI NO 2/2 MOHALI SIRHIND ROAD VILLAGE-MUKARAMPUR ISHER HALI FATEHGARH SAHIB,,SIRHIND,140406,TRUE
R414,GURGAON 2 DRY DC,"RECT-47/KHASRA-9/2-10/1-11/2-1-2/12/1-2/, VILLAGE TAJNAGAR TEHSIL FARRUKHNAGAR",,GURGAON,,TRUE
R464,FC BAVLA,"GALLOPS INDUSTRIAL PARK-1, NH-8A, VILL- RAJODA, TEH- BAVLA, DIST - AHMEDABAD",,AHMEDABAD,382220,TRUE
R465,FC GROCERY AHMEDABAD,NA,,AHMEDABAD,380004,TRUE
R466,RRL LUHARI FC,RELIANCE RETAIL LTD,,JHAJJAR,124507,TRUE
R468,DC RAJAHMUNDRY,"VILLAGE/GRAM PANCHAYAT- HUKUMPET, RAJAHMUNDRY RURAL MANDAL, DIST- EAST GODAVARI, RAJAHMUNDRY",,RAJAHMUNDRY,533107,TRUE
R696,RRL MUMBAI DIGITAL DC,SAPTASHREE WAREHOUSE WAHULI OPP PUSHKAR MELA RESORTS BHIWANDI MUMBAI,,BHIWANDI,421302,TRUE
R702,DC KHEDA,"SUMER LOGISTICS PARK, NH-8, AHEAD OF COCA COLA FACTORY, VILLAGE BETDILAT",,KHEDA,387411,TRUE
R810,"RRL, JAIPUR DIGITAL DC",SITAPURA EXTENSION,,JAIPUR,302022,TRUE
R834,NAGPUR,RRL SSL NAGPUR PRIVATE LABEL RELIANCE RETAIL LIMITED NAG-SSL-PL-001 NAGPUR,,NAGPUR,441104,TRUE
R836,PL WAREHOUSE CHANGODAR,"ARNAV WAREHOUSING LTD, OPP MORAIYA GAM, TALUKA SANAND",,AHMEDABAD,382220,TRUE
RAI,BIKANERVALA FOODS PVT LTD,"HSIIDC INDUSTRIAL ESTATE, PHASE-II, PLOT NO-2272-2275, RAI HARYANA",,RAI,131029,TRUE
RAIGAD,PARAKH FOODS AND OILS LTD,"VILLEGE DEVNHAVE, PALI ROAD, KHOPOL RAIGAD MAHARASHTRA, 410203 RAIGARH(MH), MAHARASHTRA",,RAIGAD,410203,TRUE
RAIGARH,RAIGARH CWC-2,KASHIRAM CHAOK ODISHA ROAD RAIGARH,,RAIGARH,496001,TRUE
RAIPUR,GD LOGISTICS,"GD LOGISTICS, RING ROAD NO-03, VIDHANSABHA ROAD, RAIPUR",,RAIPUR,492001,TRUE
RAJK,"SURVEY NO.: 102/P1, HITECH INDUSTRIAL PARK","NEAR SOKHADA RAJKOT, GUJARAT 360003",,RAJKOT,360003,TRUE
RAM2,FC1 BAVLA RAM2,"SAME AS MAMA AHMEDABAD, GUJARAT 382213",,BAVLA,382213,TRUE
RAMDEV RIC,SHREE RAMDEV RICE AND PULSE MILL,"NEAR LAKE, NAYKA NAYKA- DIST. KHEDA- 3 GUJARAT",,KHEDA,387550,TRUE
RFPP,RASRASNA FOOD PRODUCTS(I)PVT LTD,"E-66, BICHHWAL INDUSTRIAL AREA, BIKANER",,BIKANER,334006,TRUE
RGUJ,SAME AS GUJX,"SAME AS GUJX BAVLA, GUJARAT",,BAVLA,382220,TRUE
ROHTAK,SWASTH AAHAR PVT LTD,"15 K.M. MILE STONE DELHI ROHTAK NATIONAL HIGHWAY NO -10, NEXT TO L.P.S. BOSSARD KHARAWAR ; DISTT. ROHTAK HARYANA",,ROHTAK,124021,TRUE
ROORKEE,WONDER FIBROMATS LTD,"KHASRA NO. 105-106, RAIPUR INDUSTRIAL AREA, BHAGWANPUR, ROORKEE",,ROORKEE,247667,TRUE
RR JAIN,RR JAIN INDUSTRIES,"SHARMAN RATTAN ENCLAVE, BAHADUR KE LUDHIANA PUNJAB",,LUDHIANA,141008,TRUE
RRL TRENDS,NDC SULTANPUR,"INDUSTRIAL PLOT 6, DADRI",,JHAJJAR,124103,TRUE
RRLCD,RRL CONSUMER BRAND,RRL CONSUMER BRAND DELHI,,DELHI,110000,TRUE
RUDRAPUR,SWG INDUSTRIES,"LIMITED, PLOT NO 8, SECTOR-1 II E PANTNAGAR, RUDRAPUR, (U.S.NAGAR) UTTARAKHAND, UDHAM SINGH NAGAR, UTTARANCHAL",,RUDRAPUR,263153,TRUE
RV FOOD,R.V.FOOD PRODUCTS,"R.V.FOOD PRODUCTS PLOT NO.624 PLOT NO.624, PHASE, NARODA",,AHMEDABAD,380038,TRUE
S0BN,RRLWEST MH PADGHA,BHIWANDI,,BHIWANDI,,TRUE
S0CV,RRL RAJPURA PUNJAB DIGITAL DC,RELIANCE RETAIL LIMITED BUILD NO B500 INDOSPACE LOGISTICS PARK RELIANCE RTL LTD CO ISHANVI INDUSTRIAL P RAJPURA VILLAGE CHAMARU RAJPURA,,RAJPURA,140401,TRUE
S0GT,RRL SULTHANPUR TRENDS DC,"INDUSTRIAL PLOT N1 STREET NIMANA SECTOR5, MODEL ECONOMIC TOWNSHIP TEHSIL BADLI DISTRICT JHAJJAR HARYANA JHAJJAR",,JHAJJAR,124103,TRUE
S0GZ,"RRL DC,SHRI VINAYAK LOGISTICS",SR NO 135 1 136 1 AND 141 1 1 141 1 2 A B ROAD VILLAGE BARODA ARJUN THL SANWER SAWER INDORE MADHYA PRADESH,,INDORE,453771,TRUE
S0HF,"RRL MP INDORE DC,",26 2 MANGLIYA PATWARI HALKA LASUDIA PARMAR A B ROAD NEAR RELIANCE PETROL PUMP INDORE MADHYA PRADESH,,INDORE,452010,TRUE
S0HT,RELIANCE RETAIL LTD TRENDS BADLI,"BUILDING NO-B 900, INDOSPACE INDUSTRIAL"", ""PAHASOUR-, FAIZABAD, JHAJJAR BADLI ROAD, "", ""& LOGISTICS PARK, BADLI COMPLEX, VILLAG JHAJJAR",,JHAJJAR,124105,TRUE
S0IY,QSCPL VF MH PUNE CHAKAN DC,ESR CHAKAN II INDUSTRIAL&LOGISTICS PARK VILLAGE AMBETHAN TAL KHED CHAKAN,,PUNE,410501,TRUE
S0NW,MICROTROL STERILISATION SERVICES PVT LTD,"R.S.NO.338, STATE HIGHWAY, VILLAGE BRAHMANWADA, TALUKA - UNJHA, MEHSANA GUJARAT",,MEHSANA,384135,TRUE
S0NX,RRL AGRI BUSINESS MURTHAL,RRL AGRI BUSINESS MURTHAL RELIANCE RETAIL LIMITED BANSAL BROTHERS CHAMBER NO 2/6/7 KHEWAT TEHSIL & DISTRICT SONIPAT HARYANA NO159 MIN 344 KHATA NO 255/56 BHATURI SONIPAT,,SONIPAT,131001,TRUE
S0WJ,MH ANTARIKSH LOGIDROME,"BLDGNO B6 SAPE AMANE VASHERE VILLAGE BHIWANDI THANE MAHA PADGHA KALYAN RD OPP RENAISSANCE COMPLEX BHIWANDI, MH",,BHIWANDI,421302,TRUE
S0XB,RRL SIS VF GJ NAVSARI SURAT FFDC,"534 CANAL ROAD, VESMA CHOKDI, BLOCK NO533, 534, VESMA, KUCHED NAVSARI",,SURAT,396475,TRUE
S1II,PBG NAG W MAH,NAGPUR,,NAGPUR,,TRUE
S1NI,RELIANCE RETAIL LTD RRL,"RRL C/OPRANIK LOGISTICS, SUR NO 636, 637 RELIANCE RETAIL LIMITED, VILLAGE- HARIYALA, TALUKA KHEDA, DISTRICT-KHEDA, GUJARAT KATHLAL",,KHEDA,387120,TRUE
S1OP,RELIANCE RETAIL LTD.,AMTA AMTA BAGNAN ROAD DEORA HOWRAH AMTA2 WEST BENGAL,,HOWRAH,711401,TRUE
S1QX,RRL VF VIDISHA PL DC,"KHASRA NO 338 &340 VILLAGE DHATURI, HAVELI MANAGEMENT LIMITED, STAR AGRI WAREHOUSING & COLLATERAL, VIDISHA",,VIDISHA,464001,TRUE
